index	name	volume-mm3
2	Left-Cerebral-White-Matter	215238.8
4	Left-Lateral-Ventricle	5836.0
5	Left-Inf-Lat-Vent	125.0
7	Left-Cerebellum-White-Matter	12525.0
8	Left-Cerebellum-Cortex	45019.0
10	Left-Thalamus	7960.0
11	Left-Caudate	3008.0
12	Left-Putamen	4683.0
13	Left-Pallidum	1791.0
14	3rd-Ventricle	875.0
15	4th-Ventricle	1664.0
16	Brain-Stem	10443.0
17	Left-Hippocampus	4342.0
18	Left-Amygdala	1917.0
24	CSF	1397.0
26	Left-Accumbens-area	596.0
28	Left-VentralDC	3883.0
30	Left-vessel	7.0
31	Left-choroid-plexus	563.0
41	Right-Cerebral-White-Matter	210498.4
43	Right-Lateral-Ventricle	6660.0
44	Right-Inf-Lat-Vent	199.0
46	Right-Cerebellum-White-Matter	11864.0
47	Right-Cerebellum-Cortex	45632.0
49	Right-Thalamus	7085.0
50	Right-Caudate	3372.0
51	Right-Putamen	4711.0
52	Right-Pallidum	1860.0
53	Right-Hippocampus	4518.0
54	Right-Amygdala	2019.0
58	Right-Accumbens-area	644.0
60	Right-VentralDC	3859.0
62	Right-vessel	41.0
63	Right-choroid-plexus	581.0
85	Optic-Chiasm	82.0
130	AirCavity	115134.0
165	Skull	995695.0
172	Vermis	2303.0
174	Pons	7820.0
257	CSF-ExtraCerebral	190102.9
258	Head-ExtraCerebral	1126030.0
1001	ctx-lh-bankssts	2069.1
1002	ctx-lh-caudalanteriorcingulate	1256.5
1003	ctx-lh-caudalmiddlefrontal	5725.4
1005	ctx-lh-cuneus	2636.2
1006	ctx-lh-entorhinal	1731.6
1007	ctx-lh-fusiform	9319.8
1008	ctx-lh-inferiorparietal	8563.4
1009	ctx-lh-inferiortemporal	9116.5
1010	ctx-lh-isthmuscingulate	2222.1
1011	ctx-lh-lateraloccipital	9976.5
1012	ctx-lh-lateralorbitofrontal	7258.4
1013	ctx-lh-lingual	5558.6
1014	ctx-lh-medialorbitofrontal	4505.5
1015	ctx-lh-middletemporal	8806.1
1016	ctx-lh-parahippocampal	2071.2
1017	ctx-lh-paracentral	2921.0
1018	ctx-lh-parsopercularis	3908.5
1019	ctx-lh-parsorbitalis	2367.9
1020	ctx-lh-parstriangularis	3429.1
1021	ctx-lh-pericalcarine	1556.1
1022	ctx-lh-postcentral	7274.0
1023	ctx-lh-posteriorcingulate	2750.0
1024	ctx-lh-precentral	10625.0
1025	ctx-lh-precuneus	8148.0
1026	ctx-lh-rostralanteriorcingulate	2656.6
1027	ctx-lh-rostralmiddlefrontal	13460.8
1028	ctx-lh-superiorfrontal	18465.6
1029	ctx-lh-superiorparietal	10766.4
1030	ctx-lh-superiortemporal	10586.1
1031	ctx-lh-supramarginal	10122.1
1032	ctx-lh-frontalpole	946.6
1033	ctx-lh-temporalpole	2154.1
1034	ctx-lh-transversetemporal	1269.1
1035	ctx-lh-insula	6554.4
2001	ctx-rh-bankssts	2040.9
2002	ctx-rh-caudalanteriorcingulate	1656.1
2003	ctx-rh-caudalmiddlefrontal	4966.9
2005	ctx-rh-cuneus	2864.2
2006	ctx-rh-entorhinal	1733.5
2007	ctx-rh-fusiform	8275.1
2008	ctx-rh-inferiorparietal	11816.4
2009	ctx-rh-inferiortemporal	8989.1
2010	ctx-rh-isthmuscingulate	2333.9
2011	ctx-rh-lateraloccipital	9563.1
2012	ctx-rh-lateralorbitofrontal	6974.0
2013	ctx-rh-lingual	5852.8
2014	ctx-rh-medialorbitofrontal	5484.6
2015	ctx-rh-middletemporal	9073.2
2016	ctx-rh-parahippocampal	1961.2
2017	ctx-rh-paracentral	2762.9
2018	ctx-rh-parsopercularis	3448.1
2019	ctx-rh-parsorbitalis	2199.6
2020	ctx-rh-parstriangularis	3833.8
2021	ctx-rh-pericalcarine	2119.0
2022	ctx-rh-postcentral	6947.6
2023	ctx-rh-posteriorcingulate	2830.4
2024	ctx-rh-precentral	10829.5
2025	ctx-rh-precuneus	7812.4
2026	ctx-rh-rostralanteriorcingulate	1846.4
2027	ctx-rh-rostralmiddlefrontal	13917.6
2028	ctx-rh-superiorfrontal	17825.9
2029	ctx-rh-superiorparietal	10098.0
2030	ctx-rh-superiortemporal	10129.6
2031	ctx-rh-supramarginal	7647.4
2032	ctx-rh-frontalpole	1053.8
2033	ctx-rh-temporalpole	2142.2
2034	ctx-rh-transversetemporal	696.1
2035	ctx-rh-insula	5805.1
