index	name	volume-mm3
2	Left-Cerebral-White-Matter	274866.2
4	Left-Lateral-Ventricle	4373.0
5	Left-Inf-Lat-Vent	113.0
7	Left-Cerebellum-White-Matter	18392.0
8	Left-Cerebellum-Cortex	50439.0
10	Left-Thalamus	10498.0
11	Left-Caudate	3386.0
12	Left-Putamen	5278.0
13	Left-Pallidum	2303.0
14	3rd-Ventricle	571.0
15	4th-Ventricle	1521.0
16	Brain-Stem	13783.0
17	Left-Hippocampus	5217.0
18	Left-Amygdala	1887.0
24	CSF	1263.0
26	Left-Accumbens-area	593.0
28	Left-VentralDC	5104.0
30	Left-vessel	3.0
31	Left-choroid-plexus	367.0
41	Right-Cerebral-White-Matter	273458.8
43	Right-Lateral-Ventricle	3920.0
44	Right-Inf-Lat-Vent	147.0
46	Right-Cerebellum-White-Matter	16771.0
47	Right-Cerebellum-Cortex	50562.0
49	Right-Thalamus	10065.0
50	Right-Caudate	3684.0
51	Right-Putamen	5622.0
52	Right-Pallidum	2418.0
53	Right-Hippocampus	5047.0
54	Right-Amygdala	2234.0
58	Right-Accumbens-area	715.0
60	Right-VentralDC	5189.0
62	Right-vessel	5.0
63	Right-choroid-plexus	290.0
85	Optic-Chiasm	205.0
130	AirCavity	105360.0
165	Skull	1052445.0
172	Vermis	2471.0
174	Pons	10590.0
257	CSF-ExtraCerebral	247050.2
258	Head-ExtraCerebral	1198870.0
1001	ctx-lh-bankssts	2757.5
1002	ctx-lh-caudalanteriorcingulate	2054.1
1003	ctx-lh-caudalmiddlefrontal	5742.4
1005	ctx-lh-cuneus	3381.0
1006	ctx-lh-entorhinal	2236.6
1007	ctx-lh-fusiform	11857.8
1008	ctx-lh-inferiorparietal	14984.5
1009	ctx-lh-inferiortemporal	11115.1
1010	ctx-lh-isthmuscingulate	2618.1
1011	ctx-lh-lateraloccipital	13883.5
1012	ctx-lh-lateralorbitofrontal	7954.2
1013	ctx-lh-lingual	6961.0
1014	ctx-lh-medialorbitofrontal	4982.6
1015	ctx-lh-middletemporal	11140.0
1016	ctx-lh-parahippocampal	2471.9
1017	ctx-lh-paracentral	3499.5
1018	ctx-lh-parsopercularis	7205.9
1019	ctx-lh-parsorbitalis	2460.5
1020	ctx-lh-parstriangularis	4396.9
1021	ctx-lh-pericalcarine	1902.8
1022	ctx-lh-postcentral	10329.5
1023	ctx-lh-posteriorcingulate	3589.2
1024	ctx-lh-precentral	14046.8
1025	ctx-lh-precuneus	10892.6
1026	ctx-lh-rostralanteriorcingulate	3146.8
1027	ctx-lh-rostralmiddlefrontal	15821.6
1028	ctx-lh-superiorfrontal	22736.8
1029	ctx-lh-superiorparietal	13946.4
1030	ctx-lh-superiortemporal	14101.8
1031	ctx-lh-supramarginal	13000.2
1032	ctx-lh-frontalpole	1121.4
1033	ctx-lh-temporalpole	2669.1
1034	ctx-lh-transversetemporal	1380.8
1035	ctx-lh-insula	6559.9
2001	ctx-rh-bankssts	2566.9
2002	ctx-rh-caudalanteriorcingulate	1963.9
2003	ctx-rh-caudalmiddlefrontal	6064.2
2005	ctx-rh-cuneus	3549.2
2006	ctx-rh-entorhinal	1901.6
2007	ctx-rh-fusiform	11589.5
2008	ctx-rh-inferiorparietal	16452.6
2009	ctx-rh-inferiortemporal	11421.5
2010	ctx-rh-isthmuscingulate	2147.8
2011	ctx-rh-lateraloccipital	12808.1
2012	ctx-rh-lateralorbitofrontal	8076.6
2013	ctx-rh-lingual	6992.8
2014	ctx-rh-medialorbitofrontal	6131.9
2015	ctx-rh-middletemporal	14593.0
2016	ctx-rh-parahippocampal	2080.2
2017	ctx-rh-paracentral	4100.9
2018	ctx-rh-parsopercularis	4223.1
2019	ctx-rh-parsorbitalis	3050.2
2020	ctx-rh-parstriangularis	4595.9
2021	ctx-rh-pericalcarine	1939.5
2022	ctx-rh-postcentral	8376.4
2023	ctx-rh-posteriorcingulate	3828.6
2024	ctx-rh-precentral	13418.5
2025	ctx-rh-precuneus	10503.6
2026	ctx-rh-rostralanteriorcingulate	1682.6
2027	ctx-rh-rostralmiddlefrontal	20018.1
2028	ctx-rh-superiorfrontal	23006.5
2029	ctx-rh-superiorparietal	12920.0
2030	ctx-rh-superiortemporal	14147.8
2031	ctx-rh-supramarginal	12558.0
2032	ctx-rh-frontalpole	1289.2
2033	ctx-rh-temporalpole	2718.4
2034	ctx-rh-transversetemporal	1208.9
2035	ctx-rh-insula	6065.0
