index	name	volume-mm3
2	Left-Cerebral-White-Matter	226516.8
4	Left-Lateral-Ventricle	8690.0
5	Left-Inf-Lat-Vent	264.0
7	Left-Cerebellum-White-Matter	13029.0
8	Left-Cerebellum-Cortex	48688.0
10	Left-Thalamus	7694.0
11	Left-Caudate	3165.0
12	Left-Putamen	4556.0
13	Left-Pallidum	1884.0
14	3rd-Ventricle	1202.0
15	4th-Ventricle	1942.0
16	Brain-Stem	12178.0
17	Left-Hippocampus	4915.0
18	Left-Amygdala	1798.0
24	CSF	1369.0
26	Left-Accumbens-area	690.0
28	Left-VentralDC	4508.0
30	Left-vessel	25.0
31	Left-choroid-plexus	519.0
41	Right-Cerebral-White-Matter	227757.4
43	Right-Lateral-Ventricle	7010.0
44	Right-Inf-Lat-Vent	224.0
46	Right-Cerebellum-White-Matter	12246.0
47	Right-Cerebellum-Cortex	48849.0
49	Right-Thalamus	7265.0
50	Right-Caudate	3292.0
51	Right-Putamen	4377.0
52	Right-Pallidum	1991.0
53	Right-Hippocampus	5088.0
54	Right-Amygdala	2069.0
58	Right-Accumbens-area	650.0
60	Right-VentralDC	4201.0
62	Right-vessel	5.0
63	Right-choroid-plexus	608.0
85	Optic-Chiasm	171.0
130	AirCavity	93487.0
165	Skull	1074128.0
172	Vermis	1897.0
174	Pons	8668.0
257	CSF-ExtraCerebral	206724.5
258	Head-ExtraCerebral	1250612.0
1001	ctx-lh-bankssts	3070.0
1002	ctx-lh-caudalanteriorcingulate	1508.5
1003	ctx-lh-caudalmiddlefrontal	4436.4
1005	ctx-lh-cuneus	2636.8
1006	ctx-lh-entorhinal	1880.9
1007	ctx-lh-fusiform	8329.0
1008	ctx-lh-inferiorparietal	13019.6
1009	ctx-lh-inferiortemporal	11431.8
1010	ctx-lh-isthmuscingulate	2173.1
1011	ctx-lh-lateraloccipital	10342.2
1012	ctx-lh-lateralorbitofrontal	7038.9
1013	ctx-lh-lingual	5726.2
1014	ctx-lh-medialorbitofrontal	5096.5
1015	ctx-lh-middletemporal	11649.6
1016	ctx-lh-parahippocampal	2365.5
1017	ctx-lh-paracentral	3370.0
1018	ctx-lh-parsopercularis	4286.5
1019	ctx-lh-parsorbitalis	2195.8
1020	ctx-lh-parstriangularis	3204.4
1021	ctx-lh-pericalcarine	1599.0
1022	ctx-lh-postcentral	7979.0
1023	ctx-lh-posteriorcingulate	3031.9
1024	ctx-lh-precentral	12284.8
1025	ctx-lh-precuneus	7289.4
1026	ctx-lh-rostralanteriorcingulate	2161.9
1027	ctx-lh-rostralmiddlefrontal	12634.1
1028	ctx-lh-superiorfrontal	19272.0
1029	ctx-lh-superiorparietal	11477.4
1030	ctx-lh-superiortemporal	11839.4
1031	ctx-lh-supramarginal	10256.6
1032	ctx-lh-frontalpole	1017.9
1033	ctx-lh-temporalpole	2285.0
1034	ctx-lh-transversetemporal	967.8
1035	ctx-lh-insula	6671.6
2001	ctx-rh-bankssts	2588.4
2002	ctx-rh-caudalanteriorcingulate	2261.6
2003	ctx-rh-caudalmiddlefrontal	4568.8
2005	ctx-rh-cuneus	2661.0
2006	ctx-rh-entorhinal	2124.6
2007	ctx-rh-fusiform	7631.6
2008	ctx-rh-inferiorparietal	13441.2
2009	ctx-rh-inferiortemporal	9690.2
2010	ctx-rh-isthmuscingulate	1991.6
2011	ctx-rh-lateraloccipital	11097.2
2012	ctx-rh-lateralorbitofrontal	6758.1
2013	ctx-rh-lingual	5826.4
2014	ctx-rh-medialorbitofrontal	5346.6
2015	ctx-rh-middletemporal	13817.9
2016	ctx-rh-parahippocampal	1878.9
2017	ctx-rh-paracentral	3712.0
2018	ctx-rh-parsopercularis	3388.1
2019	ctx-rh-parsorbitalis	2641.5
2020	ctx-rh-parstriangularis	3557.6
2021	ctx-rh-pericalcarine	1886.6
2022	ctx-rh-postcentral	9335.1
2023	ctx-rh-posteriorcingulate	3126.2
2024	ctx-rh-precentral	11539.2
2025	ctx-rh-precuneus	8223.6
2026	ctx-rh-rostralanteriorcingulate	2173.8
2027	ctx-rh-rostralmiddlefrontal	14200.8
2028	ctx-rh-superiorfrontal	19681.6
2029	ctx-rh-superiorparietal	10333.8
2030	ctx-rh-superiortemporal	13026.9
2031	ctx-rh-supramarginal	9960.5
2032	ctx-rh-frontalpole	1151.6
2033	ctx-rh-temporalpole	2893.2
2034	ctx-rh-transversetemporal	806.5
2035	ctx-rh-insula	6521.5
