index	name	volume-mm3
2	Left-Cerebral-White-Matter	180846.5
4	Left-Lateral-Ventricle	3143.0
5	Left-Inf-Lat-Vent	173.0
7	Left-Cerebellum-White-Matter	12094.0
8	Left-Cerebellum-Cortex	46960.0
10	Left-Thalamus	7769.0
11	Left-Caudate	3006.0
12	Left-Putamen	4857.0
13	Left-Pallidum	1738.0
14	3rd-Ventricle	787.0
15	4th-Ventricle	889.0
16	Brain-Stem	9391.0
17	Left-Hippocampus	4189.0
18	Left-Amygdala	1738.0
24	CSF	981.0
26	Left-Accumbens-area	446.0
28	Left-VentralDC	3962.0
30	Left-vessel	6.0
31	Left-choroid-plexus	389.0
41	Right-Cerebral-White-Matter	181508.0
43	Right-Lateral-Ventricle	3012.0
44	Right-Inf-Lat-Vent	405.0
46	Right-Cerebellum-White-Matter	13085.0
47	Right-Cerebellum-Cortex	46878.0
49	Right-Thalamus	6667.0
50	Right-Caudate	3049.0
51	Right-Putamen	4898.0
52	Right-Pallidum	1756.0
53	Right-Hippocampus	4116.0
54	Right-Amygdala	1979.0
58	Right-Accumbens-area	686.0
60	Right-VentralDC	3868.0
63	Right-choroid-plexus	447.0
85	Optic-Chiasm	141.0
130	AirCavity	74068.0
165	Skull	927438.0
172	Vermis	1948.0
174	Pons	7526.0
257	CSF-ExtraCerebral	177735.5
258	Head-ExtraCerebral	1549894.0
1001	ctx-lh-bankssts	1817.2
1002	ctx-lh-caudalanteriorcingulate	1224.2
1003	ctx-lh-caudalmiddlefrontal	4745.0
1005	ctx-lh-cuneus	2215.6
1006	ctx-lh-entorhinal	1682.4
1007	ctx-lh-fusiform	7552.5
1008	ctx-lh-inferiorparietal	9470.8
1009	ctx-lh-inferiortemporal	9384.9
1010	ctx-lh-isthmuscingulate	1984.6
1011	ctx-lh-lateraloccipital	8338.9
1012	ctx-lh-lateralorbitofrontal	6380.2
1013	ctx-lh-lingual	5538.0
1014	ctx-lh-medialorbitofrontal	4244.8
1015	ctx-lh-middletemporal	9975.4
1016	ctx-lh-parahippocampal	1642.4
1017	ctx-lh-paracentral	3056.1
1018	ctx-lh-parsopercularis	4422.2
1019	ctx-lh-parsorbitalis	2266.2
1020	ctx-lh-parstriangularis	2906.9
1021	ctx-lh-pericalcarine	1851.1
1022	ctx-lh-postcentral	7631.8
1023	ctx-lh-posteriorcingulate	2437.1
1024	ctx-lh-precentral	10848.6
1025	ctx-lh-precuneus	6768.9
1026	ctx-lh-rostralanteriorcingulate	2526.4
1027	ctx-lh-rostralmiddlefrontal	12043.0
1028	ctx-lh-superiorfrontal	18587.0
1029	ctx-lh-superiorparietal	10410.8
1030	ctx-lh-superiortemporal	10534.6
1031	ctx-lh-supramarginal	9512.0
1032	ctx-lh-frontalpole	899.1
1033	ctx-lh-temporalpole	2225.2
1034	ctx-lh-transversetemporal	968.5
1035	ctx-lh-insula	5515.1
2001	ctx-rh-bankssts	2243.0
2002	ctx-rh-caudalanteriorcingulate	1786.0
2003	ctx-rh-caudalmiddlefrontal	3859.8
2005	ctx-rh-cuneus	2365.5
2006	ctx-rh-entorhinal	1614.4
2007	ctx-rh-fusiform	6382.1
2008	ctx-rh-inferiorparietal	12516.5
2009	ctx-rh-inferiortemporal	9078.1
2010	ctx-rh-isthmuscingulate	1595.1
2011	ctx-rh-lateraloccipital	8020.2
2012	ctx-rh-lateralorbitofrontal	6240.4
2013	ctx-rh-lingual	5589.1
2014	ctx-rh-medialorbitofrontal	4733.1
2015	ctx-rh-middletemporal	10485.5
2016	ctx-rh-parahippocampal	1725.8
2017	ctx-rh-paracentral	3587.9
2018	ctx-rh-parsopercularis	3222.4
2019	ctx-rh-parsorbitalis	2360.0
2020	ctx-rh-parstriangularis	3110.1
2021	ctx-rh-pericalcarine	1734.9
2022	ctx-rh-postcentral	6915.0
2023	ctx-rh-posteriorcingulate	2187.2
2024	ctx-rh-precentral	10380.4
2025	ctx-rh-precuneus	7052.6
2026	ctx-rh-rostralanteriorcingulate	1665.9
2027	ctx-rh-rostralmiddlefrontal	14616.8
2028	ctx-rh-superiorfrontal	17845.8
2029	ctx-rh-superiorparietal	9312.8
2030	ctx-rh-superiortemporal	9911.1
2031	ctx-rh-supramarginal	8594.2
2032	ctx-rh-frontalpole	1154.2
2033	ctx-rh-temporalpole	2169.6
2034	ctx-rh-transversetemporal	658.2
2035	ctx-rh-insula	5356.6
