index	name	volume-mm3
4	Left-Lateral-Ventricle	6104.0
5	Left-Inf-Lat-Vent	160.0
7	Left-Cerebellum-White-Matter	11571.0
8	Left-Cerebellum-Cortex	44946.0
10	Left-Thalamus	7559.0
11	Left-Caudate	3046.0
12	Left-Putamen	4671.0
13	Left-Pallidum	1769.0
14	3rd-Ventricle	881.0
15	4th-Ventricle	1694.0
16	Brain-Stem	17460.0
17	Left-Hippocampus	4089.0
18	Left-Amygdala	1756.0
24	CSF	937.0
26	Left-Accumbens-area	475.0
28	Left-VentralDC	3690.0
30	Left-vessel	16.0
31	Left-choroid-plexus	576.0
43	Right-Lateral-Ventricle	7016.0
44	Right-Inf-Lat-Vent	147.0
46	Right-Cerebellum-White-Matter	11539.0
47	Right-Cerebellum-Cortex	44887.0
49	Right-Thalamus	6792.0
50	Right-Caudate	3286.0
51	Right-Putamen	4556.0
52	Right-Pallidum	2006.0
53	Right-Hippocampus	4355.0
54	Right-Amygdala	1907.0
58	Right-Accumbens-area	477.0
60	Right-VentralDC	3682.0
62	Right-vessel	69.0
63	Right-choroid-plexus	605.0
85	Optic-Chiasm	66.0
251	CC_Posterior	928.0
252	CC_Mid_Posterior	558.0
253	CC_Central	473.0
254	CC_Mid_Anterior	424.0
255	CC_Anterior	810.0
1001	ctx-lh-bankssts	2056.0
1002	ctx-lh-caudalanteriorcingulate	1321.0
1003	ctx-lh-caudalmiddlefrontal	6007.0
1005	ctx-lh-cuneus	2916.0
1006	ctx-lh-entorhinal	1662.0
1007	ctx-lh-fusiform	9395.0
1008	ctx-lh-inferiorparietal	8730.0
1009	ctx-lh-inferiortemporal	9052.0
1010	ctx-lh-isthmuscingulate	2292.0
1011	ctx-lh-lateraloccipital	10551.0
1012	ctx-lh-lateralorbitofrontal	7279.0
1013	ctx-lh-lingual	5832.0
1014	ctx-lh-medialorbitofrontal	4297.0
1015	ctx-lh-middletemporal	8895.0
1016	ctx-lh-parahippocampal	2185.0
1017	ctx-lh-paracentral	3120.0
1018	ctx-lh-parsopercularis	3918.0
1019	ctx-lh-parsorbitalis	2354.0
1020	ctx-lh-parstriangularis	3468.0
1021	ctx-lh-pericalcarine	1882.0
1022	ctx-lh-postcentral	7825.0
1023	ctx-lh-posteriorcingulate	2839.0
1024	ctx-lh-precentral	11230.0
1025	ctx-lh-precuneus	8466.0
1026	ctx-lh-rostralanteriorcingulate	2737.0
1027	ctx-lh-rostralmiddlefrontal	13687.0
1028	ctx-lh-superiorfrontal	19024.0
1029	ctx-lh-superiorparietal	11199.0
1030	ctx-lh-superiortemporal	10785.0
1031	ctx-lh-supramarginal	10292.0
1032	ctx-lh-frontalpole	917.0
1033	ctx-lh-temporalpole	2235.0
1034	ctx-lh-transversetemporal	1317.0
1035	ctx-lh-insula	6365.0
2001	ctx-rh-bankssts	2107.0
2002	ctx-rh-caudalanteriorcingulate	1788.0
2003	ctx-rh-caudalmiddlefrontal	5298.0
2005	ctx-rh-cuneus	3068.0
2006	ctx-rh-entorhinal	1834.0
2007	ctx-rh-fusiform	8438.0
2008	ctx-rh-inferiorparietal	12133.0
2009	ctx-rh-inferiortemporal	8847.0
2010	ctx-rh-isthmuscingulate	2367.0
2011	ctx-rh-lateraloccipital	10062.0
2012	ctx-rh-lateralorbitofrontal	7204.0
2013	ctx-rh-lingual	6084.0
2014	ctx-rh-medialorbitofrontal	5382.0
2015	ctx-rh-middletemporal	9187.0
2016	ctx-rh-parahippocampal	2015.0
2017	ctx-rh-paracentral	2775.0
2018	ctx-rh-parsopercularis	3496.0
2019	ctx-rh-parsorbitalis	2161.0
2020	ctx-rh-parstriangularis	3878.0
2021	ctx-rh-pericalcarine	2304.0
2022	ctx-rh-postcentral	7347.0
2023	ctx-rh-posteriorcingulate	2918.0
2024	ctx-rh-precentral	11036.0
2025	ctx-rh-precuneus	7953.0
2026	ctx-rh-rostralanteriorcingulate	1900.0
2027	ctx-rh-rostralmiddlefrontal	14393.0
2028	ctx-rh-superiorfrontal	18388.0
2029	ctx-rh-superiorparietal	10777.0
2030	ctx-rh-superiortemporal	10271.0
2031	ctx-rh-supramarginal	7942.0
2032	ctx-rh-frontalpole	1148.0
2033	ctx-rh-temporalpole	2173.0
2034	ctx-rh-transversetemporal	728.0
2035	ctx-rh-insula	6065.0
3001	wm-lh-bankssts	2444.0
3002	wm-lh-caudalanteriorcingulate	2227.0
3003	wm-lh-caudalmiddlefrontal	7110.0
3005	wm-lh-cuneus	2582.0
3006	wm-lh-entorhinal	901.0
3007	wm-lh-fusiform	6314.0
3008	wm-lh-inferiorparietal	7845.0
3009	wm-lh-inferiortemporal	5954.0
3010	wm-lh-isthmuscingulate	3659.0
3011	wm-lh-lateraloccipital	8163.0
3012	wm-lh-lateralorbitofrontal	6945.0
3013	wm-lh-lingual	5077.0
3014	wm-lh-medialorbitofrontal	3555.0
3015	wm-lh-middletemporal	4396.0
3016	wm-lh-parahippocampal	1476.0
3017	wm-lh-paracentral	3086.0
3018	wm-lh-parsopercularis	3442.0
3019	wm-lh-parsorbitalis	931.0
3020	wm-lh-parstriangularis	2591.0
3021	wm-lh-pericalcarine	3240.0
3022	wm-lh-postcentral	5950.0
3023	wm-lh-posteriorcingulate	4051.0
3024	wm-lh-precentral	11412.0
3025	wm-lh-precuneus	8303.0
3026	wm-lh-rostralanteriorcingulate	2478.0
3027	wm-lh-rostralmiddlefrontal	11739.0
3028	wm-lh-superiorfrontal	16889.0
3029	wm-lh-superiorparietal	10758.0
3030	wm-lh-superiortemporal	7413.0
3031	wm-lh-supramarginal	8493.0
3032	wm-lh-frontalpole	284.0
3033	wm-lh-temporalpole	508.0
3034	wm-lh-transversetemporal	878.0
3035	wm-lh-insula	9779.0
4001	wm-rh-bankssts	2910.0
4002	wm-rh-caudalanteriorcingulate	2467.0
4003	wm-rh-caudalmiddlefrontal	5916.0
4005	wm-rh-cuneus	2461.0
4006	wm-rh-entorhinal	1014.0
4007	wm-rh-fusiform	5865.0
4008	wm-rh-inferiorparietal	9919.0
4009	wm-rh-inferiortemporal	5407.0
4010	wm-rh-isthmuscingulate	3134.0
4011	wm-rh-lateraloccipital	8709.0
4012	wm-rh-lateralorbitofrontal	7428.0
4013	wm-rh-lingual	5526.0
4014	wm-rh-medialorbitofrontal	4024.0
4015	wm-rh-middletemporal	5348.0
4016	wm-rh-parahippocampal	1369.0
4017	wm-rh-paracentral	4027.0
4018	wm-rh-parsopercularis	3152.0
4019	wm-rh-parsorbitalis	1062.0
4020	wm-rh-parstriangularis	2882.0
4021	wm-rh-pericalcarine	3273.0
4022	wm-rh-postcentral	5533.0
4023	wm-rh-posteriorcingulate	3778.0
4024	wm-rh-precentral	11733.0
4025	wm-rh-precuneus	7759.0
