index	name	volume-mm3
4	Left-Lateral-Ventricle	4595.0
5	Left-Inf-Lat-Vent	541.0
7	Left-Cerebellum-White-Matter	16282.0
8	Left-Cerebellum-Cortex	53952.0
10	Left-Thalamus	9315.0
11	Left-Caudate	3659.0
12	Left-Putamen	5514.0
13	Left-Pallidum	2083.0
14	3rd-Ventricle	1140.0
15	4th-Ventricle	1277.0
16	Brain-Stem	21333.0
17	Left-Hippocampus	4790.0
18	Left-Amygdala	1784.0
24	CSF	1184.0
26	Left-Accumbens-area	442.0
28	Left-VentralDC	4776.0
30	Left-vessel	7.0
31	Left-choroid-plexus	654.0
43	Right-Lateral-Ventricle	4520.0
44	Right-Inf-Lat-Vent	301.0
46	Right-Cerebellum-White-Matter	14675.0
47	Right-Cerebellum-Cortex	54529.0
49	Right-Thalamus	8443.0
50	Right-Caudate	3795.0
51	Right-Putamen	5484.0
52	Right-Pallidum	2210.0
53	Right-Hippocampus	4576.0
54	Right-Amygdala	1880.0
58	Right-Accumbens-area	576.0
60	Right-VentralDC	4352.0
62	Right-vessel	9.0
63	Right-choroid-plexus	656.0
85	Optic-Chiasm	98.0
251	CC_Posterior	975.0
252	CC_Mid_Posterior	470.0
253	CC_Central	782.0
254	CC_Mid_Anterior	650.0
255	CC_Anterior	907.0
1001	ctx-lh-bankssts	3117.0
1002	ctx-lh-caudalanteriorcingulate	1579.0
1003	ctx-lh-caudalmiddlefrontal	5946.0
1005	ctx-lh-cuneus	3294.0
1006	ctx-lh-entorhinal	1766.0
1007	ctx-lh-fusiform	8862.0
1008	ctx-lh-inferiorparietal	13044.0
1009	ctx-lh-inferiortemporal	9884.0
1010	ctx-lh-isthmuscingulate	2742.0
1011	ctx-lh-lateraloccipital	12853.0
1012	ctx-lh-lateralorbitofrontal	7419.0
1013	ctx-lh-lingual	5948.0
1014	ctx-lh-medialorbitofrontal	5424.0
1015	ctx-lh-middletemporal	12167.0
1016	ctx-lh-parahippocampal	2228.0
1017	ctx-lh-paracentral	3125.0
1018	ctx-lh-parsopercularis	3593.0
1019	ctx-lh-parsorbitalis	2293.0
1020	ctx-lh-parstriangularis	2687.0
1021	ctx-lh-pericalcarine	2260.0
1022	ctx-lh-postcentral	8647.0
1023	ctx-lh-posteriorcingulate	2630.0
1024	ctx-lh-precentral	12937.0
1025	ctx-lh-precuneus	8006.0
1026	ctx-lh-rostralanteriorcingulate	2879.0
1027	ctx-lh-rostralmiddlefrontal	14462.0
1028	ctx-lh-superiorfrontal	20331.0
1029	ctx-lh-superiorparietal	11238.0
1030	ctx-lh-superiortemporal	12422.0
1031	ctx-lh-supramarginal	10821.0
1032	ctx-lh-frontalpole	1166.0
1033	ctx-lh-temporalpole	3140.0
1034	ctx-lh-transversetemporal	1012.0
1035	ctx-lh-insula	7231.0
2001	ctx-rh-bankssts	2044.0
2002	ctx-rh-caudalanteriorcingulate	2025.0
2003	ctx-rh-caudalmiddlefrontal	5319.0
2005	ctx-rh-cuneus	3688.0
2006	ctx-rh-entorhinal	2095.0
2007	ctx-rh-fusiform	9326.0
2008	ctx-rh-inferiorparietal	17162.0
2009	ctx-rh-inferiortemporal	11489.0
2010	ctx-rh-isthmuscingulate	2212.0
2011	ctx-rh-lateraloccipital	10626.0
2012	ctx-rh-lateralorbitofrontal	7090.0
2013	ctx-rh-lingual	6390.0
2014	ctx-rh-medialorbitofrontal	5658.0
2015	ctx-rh-middletemporal	12352.0
2016	ctx-rh-parahippocampal	1919.0
2017	ctx-rh-paracentral	3330.0
2018	ctx-rh-parsopercularis	3598.0
2019	ctx-rh-parsorbitalis	2335.0
2020	ctx-rh-parstriangularis	3832.0
2021	ctx-rh-pericalcarine	2974.0
2022	ctx-rh-postcentral	7680.0
2023	ctx-rh-posteriorcingulate	2868.0
2024	ctx-rh-precentral	12993.0
2025	ctx-rh-precuneus	8017.0
2026	ctx-rh-rostralanteriorcingulate	1887.0
2027	ctx-rh-rostralmiddlefrontal	17130.0
2028	ctx-rh-superiorfrontal	20207.0
2029	ctx-rh-superiorparietal	10456.0
2030	ctx-rh-superiortemporal	10624.0
