index	volume-mm3	name
2	230766.4	Left-Cerebral-White-Matter
4	3562.0	Left-Lateral-Ventricle
5	382.0	Left-Inf-Lat-Vent
7	16756.0	Left-Cerebellum-White-Matter
8	58823.0	Left-Cerebellum-Cortex
10	7653.0	Left-Thalamus
11	3403.0	Left-Caudate
12	4876.0	Left-Putamen
13	2001.0	Left-Pallidum
14	676.0	3rd-Ventricle
15	1760.0	4th-Ventricle
16	13085.0	Brain-Stem
17	5121.0	Left-Hippocampus
18	1606.0	Left-Amygdala
24	1473.0	CSF
26	542.0	Left-Accumbens-area
28	4594.0	Left-VentralDC
30	5.0	Left-vessel
31	598.0	Left-choroid-plexus
41	232802.5	Right-Cerebral-White-Matter
43	4195.0	Right-Lateral-Ventricle
44	372.0	Right-Inf-Lat-Vent
46	15775.0	Right-Cerebellum-White-Matter
47	59767.0	Right-Cerebellum-Cortex
49	7205.0	Right-Thalamus
50	3255.0	Right-Caudate
51	5060.0	Right-Putamen
52	1966.0	Right-Pallidum
53	4744.0	Right-Hippocampus
54	1661.0	Right-Amygdala
58	606.0	Right-Accumbens-area
60	4323.0	Right-VentralDC
62	6.0	Right-vessel
63	404.0	Right-choroid-plexus
85	182.0	Optic-Chiasm
130	118311.0	AirCavity
165	914180.0	Skull
172	3074.0	Vermis
174	9977.0	Pons
257	287695.2	CSF-ExtraCerebral
258	1751395.0	Head-ExtraCerebral
1001	2762.9	ctx-lh-bankssts
1002	1773.6	ctx-lh-caudalanteriorcingulate
1003	5892.0	ctx-lh-caudalmiddlefrontal
1005	2986.6	ctx-lh-cuneus
1006	1746.9	ctx-lh-entorhinal
1007	9212.5	ctx-lh-fusiform
1008	11851.2	ctx-lh-inferiorparietal
1009	9422.8	ctx-lh-inferiortemporal
1010	2159.5	ctx-lh-isthmuscingulate
1011	9947.9	ctx-lh-lateraloccipital
1012	6378.2	ctx-lh-lateralorbitofrontal
1013	5828.0	ctx-lh-lingual
1014	4596.0	ctx-lh-medialorbitofrontal
1015	11494.2	ctx-lh-middletemporal
1016	2488.2	ctx-lh-parahippocampal
1017	3519.9	ctx-lh-paracentral
1018	4955.0	ctx-lh-parsopercularis
1019	2214.4	ctx-lh-parsorbitalis
1020	4228.1	ctx-lh-parstriangularis
1021	2118.1	ctx-lh-pericalcarine
1022	7825.0	ctx-lh-postcentral
1023	2859.1	ctx-lh-posteriorcingulate
1024	11548.2	ctx-lh-precentral
1025	8744.2	ctx-lh-precuneus
1026	1928.6	ctx-lh-rostralanteriorcingulate
1027	15588.0	ctx-lh-rostralmiddlefrontal
1028	21983.9	ctx-lh-superiorfrontal
1029	11682.8	ctx-lh-superiorparietal
1030	13136.1	ctx-lh-superiortemporal
1031	10740.0	ctx-lh-supramarginal
1032	1006.0	ctx-lh-frontalpole
1033	2593.2	ctx-lh-temporalpole
1034	1283.2	ctx-lh-transversetemporal
1035	6511.8	ctx-lh-insula
2001	2224.5	ctx-rh-bankssts
2002	1973.1	ctx-rh-caudalanteriorcingulate
2003	5037.8	ctx-rh-caudalmiddlefrontal
2005	3338.8	ctx-rh-cuneus
2006	1491.8	ctx-rh-entorhinal
2007	9221.4	ctx-rh-fusiform
2008	14986.6	ctx-rh-inferiorparietal
2009	9266.0	ctx-rh-inferiortemporal
2010	2239.9	ctx-rh-isthmuscingulate
2011	10245.4	ctx-rh-lateraloccipital
2012	6275.4	ctx-rh-lateralorbitofrontal
2013	6191.4	ctx-rh-lingual
2014	4929.0	ctx-rh-medialorbitofrontal
2015	11709.8	ctx-rh-middletemporal
2016	1798.1	ctx-rh-parahippocampal
2017	3378.4	ctx-rh-paracentral
2018	3579.0	ctx-rh-parsopercularis
2019	2968.2	ctx-rh-parsorbitalis
2020	5170.6	ctx-rh-parstriangularis
2021	2881.6	ctx-rh-pericalcarine
2022	8811.0	ctx-rh-postcentral
2023	2985.0	ctx-rh-posteriorcingulate
2024	12839.8	ctx-rh-precentral
2025	9034.1	ctx-rh-precuneus
2026	1696.9	ctx-rh-rostralanteriorcingulate
2027	16325.4	ctx-rh-rostralmiddlefrontal
2028	20714.5	ctx-rh-superiorfrontal
2029	11902.6	ctx-rh-superiorparietal
2030	12301.0	ctx-rh-superiortemporal
2031	9300.9	ctx-rh-supramarginal
2032	1169.9	ctx-rh-frontalpole
2033	1872.5	ctx-rh-temporalpole
2034	1133.1	ctx-rh-transversetemporal
2035	7066.2	ctx-rh-insula
