index	name	volume-mm3
2	Left-Cerebral-White-Matter	232173.5
4	Left-Lateral-Ventricle	4416.0
5	Left-Inf-Lat-Vent	566.0
7	Left-Cerebellum-White-Matter	16022.0
8	Left-Cerebellum-Cortex	54746.0
10	Left-Thalamus	9768.0
11	Left-Caudate	3621.0
12	Left-Putamen	5199.0
13	Left-Pallidum	2035.0
14	3rd-Ventricle	1169.0
15	4th-Ventricle	1282.0
16	Brain-Stem	13211.0
17	Left-Hippocampus	4994.0
18	Left-Amygdala	1971.0
24	CSF	1832.0
26	Left-Accumbens-area	380.0
28	Left-VentralDC	4606.0
31	Left-choroid-plexus	611.0
41	Right-Cerebral-White-Matter	234187.5
43	Right-Lateral-Ventricle	4275.0
44	Right-Inf-Lat-Vent	274.0
46	Right-Cerebellum-White-Matter	14858.0
47	Right-Cerebellum-Cortex	56486.0
49	Right-Thalamus	9062.0
50	Right-Caudate	3754.0
51	Right-Putamen	5420.0
52	Right-Pallidum	2201.0
53	Right-Hippocampus	4588.0
54	Right-Amygdala	1966.0
58	Right-Accumbens-area	572.0
60	Right-VentralDC	4359.0
62	Right-vessel	3.0
63	Right-choroid-plexus	643.0
85	Optic-Chiasm	189.0
130	AirCavity	77366.0
165	Skull	1266826.0
172	Vermis	3434.0
174	Pons	9366.0
257	CSF-ExtraCerebral	259135.4
258	Head-ExtraCerebral	2230415.0
1001	ctx-lh-bankssts	3214.0
1002	ctx-lh-caudalanteriorcingulate	1563.8
1003	ctx-lh-caudalmiddlefrontal	5994.5
1005	ctx-lh-cuneus	3063.6
1006	ctx-lh-entorhinal	1773.6
1007	ctx-lh-fusiform	8986.5
1008	ctx-lh-inferiorparietal	12872.8
1009	ctx-lh-inferiortemporal	9797.5
1010	ctx-lh-isthmuscingulate	2864.8
1011	ctx-lh-lateraloccipital	12449.1
1012	ctx-lh-lateralorbitofrontal	7174.5
1013	ctx-lh-lingual	5465.1
1014	ctx-lh-medialorbitofrontal	4892.6
1015	ctx-lh-middletemporal	12053.2
1016	ctx-lh-parahippocampal	2266.8
1017	ctx-lh-paracentral	2968.4
1018	ctx-lh-parsopercularis	3319.0
1019	ctx-lh-parsorbitalis	2102.9
1020	ctx-lh-parstriangularis	2656.5
1021	ctx-lh-pericalcarine	2170.5
1022	ctx-lh-postcentral	8312.0
1023	ctx-lh-posteriorcingulate	2484.5
1024	ctx-lh-precentral	12601.1
1025	ctx-lh-precuneus	7902.6
1026	ctx-lh-rostralanteriorcingulate	2726.5
1027	ctx-lh-rostralmiddlefrontal	13994.9
1028	ctx-lh-superiorfrontal	19504.4
1029	ctx-lh-superiorparietal	10912.5
1030	ctx-lh-superiortemporal	12320.8
1031	ctx-lh-supramarginal	10435.8
1032	ctx-lh-frontalpole	1089.6
1033	ctx-lh-temporalpole	3177.2
1034	ctx-lh-transversetemporal	945.0
1035	ctx-lh-insula	7813.1
2001	ctx-rh-bankssts	2207.6
2002	ctx-rh-caudalanteriorcingulate	2097.1
2003	ctx-rh-caudalmiddlefrontal	5270.0
2005	ctx-rh-cuneus	3514.0
2006	ctx-rh-entorhinal	1983.6
2007	ctx-rh-fusiform	9341.8
2008	ctx-rh-inferiorparietal	16733.2
2009	ctx-rh-inferiortemporal	11469.6
2010	ctx-rh-isthmuscingulate	2245.2
2011	ctx-rh-lateraloccipital	9961.9
2012	ctx-rh-lateralorbitofrontal	6828.6
2013	ctx-rh-lingual	6063.5
2014	ctx-rh-medialorbitofrontal	5746.0
2015	ctx-rh-middletemporal	12078.4
2016	ctx-rh-parahippocampal	1886.1
2017	ctx-rh-paracentral	3200.1
2018	ctx-rh-parsopercularis	3576.0
2019	ctx-rh-parsorbitalis	2278.4
2020	ctx-rh-parstriangularis	3752.0
2021	ctx-rh-pericalcarine	2972.6
2022	ctx-rh-postcentral	7378.8
2023	ctx-rh-posteriorcingulate	2918.8
2024	ctx-rh-precentral	12453.0
2025	ctx-rh-precuneus	7875.4
2026	ctx-rh-rostralanteriorcingulate	1782.6
2027	ctx-rh-rostralmiddlefrontal	15893.2
2028	ctx-rh-superiorfrontal	19358.1
2029	ctx-rh-superiorparietal	10011.0
2030	ctx-rh-superiortemporal	10712.6
2031	ctx-rh-supramarginal	9089.9
2032	ctx-rh-frontalpole	1373.4
2033	ctx-rh-temporalpole	2923.1
2034	ctx-rh-transversetemporal	722.9
2035	ctx-rh-insula	6233.4
