index	name	volume-mm3
2	Left-Cerebral-White-Matter	240035.6
4	Left-Lateral-Ventricle	2979.0
5	Left-Inf-Lat-Vent	145.0
7	Left-Cerebellum-White-Matter	16331.0
8	Left-Cerebellum-Cortex	52764.0
10	Left-Thalamus	8993.0
11	Left-Caudate	3378.0
12	Left-Putamen	5178.0
13	Left-Pallidum	1993.0
14	3rd-Ventricle	864.0
15	4th-Ventricle	1004.0
16	Brain-Stem	13767.0
17	Left-Hippocampus	4328.0
18	Left-Amygdala	1859.0
24	CSF	1107.0
26	Left-Accumbens-area	513.0
28	Left-VentralDC	4528.0
30	Left-vessel	5.0
31	Left-choroid-plexus	260.0
41	Right-Cerebral-White-Matter	236492.2
43	Right-Lateral-Ventricle	2902.0
44	Right-Inf-Lat-Vent	136.0
46	Right-Cerebellum-White-Matter	14620.0
47	Right-Cerebellum-Cortex	53101.0
49	Right-Thalamus	7966.0
50	Right-Caudate	3298.0
51	Right-Putamen	5116.0
52	Right-Pallidum	2087.0
53	Right-Hippocampus	4400.0
54	Right-Amygdala	1848.0
58	Right-Accumbens-area	693.0
60	Right-VentralDC	4353.0
63	Right-choroid-plexus	271.0
85	Optic-Chiasm	254.0
130	AirCavity	90755.0
165	Skull	1052291.0
172	Vermis	2096.0
174	Pons	10243.0
257	CSF-ExtraCerebral	217140.6
258	Head-ExtraCerebral	839585.0
1001	ctx-lh-bankssts	2140.5
1002	ctx-lh-caudalanteriorcingulate	2829.8
1003	ctx-lh-caudalmiddlefrontal	6641.2
1005	ctx-lh-cuneus	2969.4
1006	ctx-lh-entorhinal	1680.8
1007	ctx-lh-fusiform	9663.5
1008	ctx-lh-inferiorparietal	9215.8
1009	ctx-lh-inferiortemporal	12595.0
1010	ctx-lh-isthmuscingulate	1946.4
1011	ctx-lh-lateraloccipital	10505.4
1012	ctx-lh-lateralorbitofrontal	7534.9
1013	ctx-lh-lingual	4503.5
1014	ctx-lh-medialorbitofrontal	4914.2
1015	ctx-lh-middletemporal	9698.0
1016	ctx-lh-parahippocampal	2385.0
1017	ctx-lh-paracentral	4349.4
1018	ctx-lh-parsopercularis	4864.9
1019	ctx-lh-parsorbitalis	2471.9
1020	ctx-lh-parstriangularis	4257.0
1021	ctx-lh-pericalcarine	1823.5
1022	ctx-lh-postcentral	9044.0
1023	ctx-lh-posteriorcingulate	2981.9
1024	ctx-lh-precentral	13700.2
1025	ctx-lh-precuneus	8703.4
1026	ctx-lh-rostralanteriorcingulate	2676.4
1027	ctx-lh-rostralmiddlefrontal	15411.9
1028	ctx-lh-superiorfrontal	22012.8
1029	ctx-lh-superiorparietal	10975.4
1030	ctx-lh-superiortemporal	12294.4
1031	ctx-lh-supramarginal	10455.9
1032	ctx-lh-frontalpole	966.4
1033	ctx-lh-temporalpole	2633.0
1034	ctx-lh-transversetemporal	1151.5
1035	ctx-lh-insula	7466.0
2001	ctx-rh-bankssts	2442.2
2002	ctx-rh-caudalanteriorcingulate	2917.2
2003	ctx-rh-caudalmiddlefrontal	6891.0
2005	ctx-rh-cuneus	3423.0
2006	ctx-rh-entorhinal	1927.6
2007	ctx-rh-fusiform	9125.1
2008	ctx-rh-inferiorparietal	12744.2
2009	ctx-rh-inferiortemporal	11688.9
2010	ctx-rh-isthmuscingulate	2255.4
2011	ctx-rh-lateraloccipital	8260.5
2012	ctx-rh-lateralorbitofrontal	7449.5
2013	ctx-rh-lingual	5529.5
2014	ctx-rh-medialorbitofrontal	5249.8
2015	ctx-rh-middletemporal	11222.1
2016	ctx-rh-parahippocampal	1863.6
2017	ctx-rh-paracentral	4477.9
2018	ctx-rh-parsopercularis	4932.8
2019	ctx-rh-parsorbitalis	2803.5
2020	ctx-rh-parstriangularis	4680.4
2021	ctx-rh-pericalcarine	2389.8
2022	ctx-rh-postcentral	8335.1
2023	ctx-rh-posteriorcingulate	3430.9
2024	ctx-rh-precentral	12438.8
2025	ctx-rh-precuneus	8934.8
2026	ctx-rh-rostralanteriorcingulate	2504.4
2027	ctx-rh-rostralmiddlefrontal	16666.2
2028	ctx-rh-superiorfrontal	21886.9
2029	ctx-rh-superiorparietal	10618.2
2030	ctx-rh-superiortemporal	11936.1
2031	ctx-rh-supramarginal	7738.0
2032	ctx-rh-frontalpole	1121.0
2033	ctx-rh-temporalpole	2746.8
2034	ctx-rh-transversetemporal	813.9
2035	ctx-rh-insula	6877.0
