index	name	volume-mm3
2	Left-Cerebral-White-Matter	235441.2
4	Left-Lateral-Ventricle	3715.0
5	Left-Inf-Lat-Vent	285.0
7	Left-Cerebellum-White-Matter	14839.0
8	Left-Cerebellum-Cortex	50984.0
10	Left-Thalamus	7463.0
11	Left-Caudate	3544.0
12	Left-Putamen	3417.0
13	Left-Pallidum	1757.0
14	3rd-Ventricle	930.0
15	4th-Ventricle	1056.0
16	Brain-Stem	12028.0
17	Left-Hippocampus	3536.0
18	Left-Amygdala	1085.0
24	CSF	1072.0
26	Left-Accumbens-area	573.0
28	Left-VentralDC	4066.0
31	Left-choroid-plexus	427.0
41	Right-Cerebral-White-Matter	231313.5
43	Right-Lateral-Ventricle	3154.0
44	Right-Inf-Lat-Vent	362.0
46	Right-Cerebellum-White-Matter	14193.0
47	Right-Cerebellum-Cortex	50384.0
49	Right-Thalamus	7666.0
50	Right-Caudate	3681.0
51	Right-Putamen	4917.0
52	Right-Pallidum	1853.0
53	Right-Hippocampus	3869.0
54	Right-Amygdala	1347.0
58	Right-Accumbens-area	739.0
60	Right-VentralDC	3857.0
62	Right-vessel	10.0
63	Right-choroid-plexus	771.0
85	Optic-Chiasm	239.0
130	AirCavity	92728.0
165	Skull	1146852.0
172	Vermis	1716.0
174	Pons	11195.0
257	CSF-ExtraCerebral	174070.2
258	Head-ExtraCerebral	868723.0
1001	ctx-lh-bankssts	2302.8
1002	ctx-lh-caudalanteriorcingulate	3118.4
1003	ctx-lh-caudalmiddlefrontal	8004.2
1005	ctx-lh-cuneus	3713.2
1006	ctx-lh-entorhinal	2571.4
1007	ctx-lh-fusiform	10243.2
1008	ctx-lh-inferiorparietal	10372.8
1009	ctx-lh-inferiortemporal	13591.8
1010	ctx-lh-isthmuscingulate	2605.8
1011	ctx-lh-lateraloccipital	12550.1
1012	ctx-lh-lateralorbitofrontal	8147.4
1013	ctx-lh-lingual	5848.2
1014	ctx-lh-medialorbitofrontal	5807.5
1015	ctx-lh-middletemporal	9513.8
1016	ctx-lh-parahippocampal	2304.5
1017	ctx-lh-paracentral	4981.8
1018	ctx-lh-parsopercularis	5031.2
1019	ctx-lh-parsorbitalis	2478.8
1020	ctx-lh-parstriangularis	3967.2
1021	ctx-lh-pericalcarine	2212.1
1022	ctx-lh-postcentral	10180.8
1023	ctx-lh-posteriorcingulate	3172.2
1024	ctx-lh-precentral	16081.5
1025	ctx-lh-precuneus	9123.6
1026	ctx-lh-rostralanteriorcingulate	2646.0
1027	ctx-lh-rostralmiddlefrontal	15008.6
1028	ctx-lh-superiorfrontal	24804.0
1029	ctx-lh-superiorparietal	12692.1
1030	ctx-lh-superiortemporal	12051.2
1031	ctx-lh-supramarginal	10822.9
1032	ctx-lh-frontalpole	964.4
1033	ctx-lh-temporalpole	2896.9
1034	ctx-lh-transversetemporal	1304.1
1035	ctx-lh-insula	9799.2
2001	ctx-rh-bankssts	2353.2
2002	ctx-rh-caudalanteriorcingulate	2843.6
2003	ctx-rh-caudalmiddlefrontal	7438.2
2005	ctx-rh-cuneus	4190.5
2006	ctx-rh-entorhinal	2290.2
2007	ctx-rh-fusiform	9447.6
2008	ctx-rh-inferiorparietal	14040.4
2009	ctx-rh-inferiortemporal	12689.9
2010	ctx-rh-isthmuscingulate	2397.6
2011	ctx-rh-lateraloccipital	10835.5
2012	ctx-rh-lateralorbitofrontal	8411.6
2013	ctx-rh-lingual	6783.0
2014	ctx-rh-medialorbitofrontal	5211.0
2015	ctx-rh-middletemporal	11752.8
2016	ctx-rh-parahippocampal	1810.1
2017	ctx-rh-paracentral	4854.1
2018	ctx-rh-parsopercularis	4743.1
2019	ctx-rh-parsorbitalis	2817.1
2020	ctx-rh-parstriangularis	4942.1
2021	ctx-rh-pericalcarine	2640.9
2022	ctx-rh-postcentral	9900.9
2023	ctx-rh-posteriorcingulate	3578.8
2024	ctx-rh-precentral	13888.1
2025	ctx-rh-precuneus	9360.4
2026	ctx-rh-rostralanteriorcingulate	2627.5
2027	ctx-rh-rostralmiddlefrontal	16833.2
2028	ctx-rh-superiorfrontal	22587.0
2029	ctx-rh-superiorparietal	12295.1
2030	ctx-rh-superiortemporal	12228.5
2031	ctx-rh-supramarginal	8051.6
2032	ctx-rh-frontalpole	1092.1
2033	ctx-rh-temporalpole	2562.4
2034	ctx-rh-transversetemporal	910.1
2035	ctx-rh-insula	6806.5
